DATE,OPEN,MAX,MIN,CLOSE,CLASS,2,42,45,48,68,75,88,139,171,172,179,187,218,221,223,231,237,date.year,date.month,date.day-of-month,date.day-of-week
5/17/07,151.38,151.96,151.11,151.3,1,2.75,0.21,1.2718,1.6556,0.95,15.13,0.4,0.97,0.01,A,0.75,14.64,74.3498,26.48,-3.0274,52772582342,-0.9261,7,5,17,4
5/18/07,152.01,152.62,151.81,152.62,1,2.78,0.21,1.2766,1.6572,0.95,15.25,1.34,0.95,0.01,A,0.81,14.64,74.9249,25.68,-1.7331,53872865850,1.1433,7,5,18,5
5/21/07,152.58,153.23,152.5,152.54,1,2.81,0.21,1.222,1.6578,0.98,14.92,0.61,0.96,0.01,A,0.82,14.56,79.7627,25.27,-0.8664,54238125850,1.7156,7,5,21,1
5/22/07,152.7,153.16,152.38,152.42,1,2.84,0.21,1.1778,1.658,0.96,14.89,0.54,0.96,0.01,A,0.82,14.56,84.822,25.02,-0.6706,54247829853,1.01,7,5,22,2
5/23/07,152.95,153.5,152.36,152.44,1,2.87,0.21,1.174,1.6593,0.97,14.83,0.34,0.97,0.01,A,0.82,14.5,84.77,24.35,-1.7158,54248729866,0.3811,7,5,23,3
5/24/07,152.53,153.21,150.74,151.06,0,2.89,0.21,1.3036,1.6622,0.98,15.07,0.33,0.98,0.02,A,0.77,14.49,70.7388,22.85,-4.7893,52676959994,-3.2204,7,5,24,4
5/25/07,151.5,152.02,151.18,151.69,0,2.92,0.21,1.2692,1.6657,0.94,15.06,0.4,0.97,0.02,A,0.7,14.46,68.9854,21.71,-2.4835,53522192019,-0.8223,7,5,25,5
5/29/07,151.94,152.5,151.45,152.24,0,2.95,0.21,1.2473,1.6708,0.96,14.97,0.67,0.96,0.02,A,0.7,14.46,73.6705,21.11,-1.0971,53803594229,-0.4631,7,5,29,2
5/30/07,151.46,153.54,151.34,153.48,0,2.98,0.22,1.3426,1.678,0.95,14.86,0.47,0.97,0.02,L,0.76,14.46,80.2528,21.15,0.6634,55079653481,1.9968,7,5,30,3
5/31/07,153.67,153.89,153.12,153.32,0,3.01,0.22,1.2853,1.6844,0.97,14.86,-0.07,0.96,0.02,A,0.73,14.32,85.1896,21.44,1.1368,55392625598,1.8392,7,5,31,4
6/1/07,153.88,154.4,153.51,154.08,0,3.04,0.22,1.2648,1.6909,0.95,15.14,0.54,0.94,0.02,A,0.73,14.32,88.8922,22.16,2.3299,56369429213,3.3236,7,6,1,5
6/4/07,153.54,154.39,153.48,154.1,0,3.07,0.22,1.2293,1.6977,0.94,15.11,0.47,0.95,0.02,A,0.65,14.32,91.6692,23.04,2.493,56710654067,3.1821,7,6,4,1
6/5/07,153.74,153.9,152.86,153.49,0,3.1,0.22,1.2304,1.7038,0.96,15.16,0.53,0.95,0.02,A,0.68,14.32,86.6994,22.7,-0.5049,55573183149,-0.3813,7,6,5,2
6/6/07,152.86,152.95,151.75,151.84,0,3.13,0.22,1.2813,1.7092,0.97,15.29,0.8,0.97,0.02,A,0.84,14.3,74.0405,21.22,-3.6894,54007000692,-4.3393,7,6,6,3
6/7/07,151.56,152.5,149.06,149.1,1,3.16,0.22,1.4972,1.715,1.04,15.65,0.19,0.98,0.03,A,1.11,14.3,55.5303,20.84,-7.4945,52315027692,-8.626,7,6,7,4
6/8/07,149.58,151.19,149.09,151.04,1,3.18,0.22,1.5575,1.72,0.98,15.66,0.13,0.97,0.03,A,1.21,14.29,46.7358,19.83,-4.7377,53974978282,-4.166,7,6,8,5
6/11/07,150.93,151.95,150.7,151.3,1,3.21,0.22,1.5267,1.7233,0.97,15.43,0.46,0.96,0.03,A,1.2,14.22,40.1714,18.88,-4.2523,54025386981,-3.8575,7,6,11,1
6/12/07,150.67,151.54,149.55,149.65,1,3.23,0.22,1.5731,1.7279,1.04,15.59,0.45,0.98,0.03,A,1.25,14.22,30.1285,18.98,-7.3608,52284615626,-7.4575,7,6,12,2
6/13/07,150.5,152.07,149.72,151.89,0,3.25,0.22,1.6578,1.7318,0.98,15.43,0.72,0.97,0.03,A,1.35,14.13,29.5406,18.04,-3.3975,54058030550,-2.9231,7,6,13,3
6/14/07,152.06,153.12,152.03,152.86,0,3.27,0.22,1.615,1.7327,0.94,15.24,0.13,0.96,0.03,A,1.38,13.94,32.4421,16.78,-1.5745,54983516991,-0.6844,7,6,14,4
6/15/07,153.14,153.66,152.93,153.07,0,3.28,0.23,1.5335,1.7328,0.93,15.15,0.6,0.95,0.04,A,1.36,13.86,40.8844,16.35,1.2768,56581963932,2.0087,7,6,15,5
6/18/07,153.38,153.39,152.66,152.89,0,3.3,0.23,1.4531,1.73,0.92,15.29,1.4,0.95,0.04,A,1.37,13.86,46.6936,15.89,0.7252,56385706526,0.8228,7,6,18,1
6/19/07,152.55,153.38,152.36,153.27,0,3.32,0.23,1.4098,1.7261,0.9,15.04,0.54,0.94,0.04,L,1.38,13.78,52.9571,15.68,1.3173,56674689604,1.0119,7,6,19,2
6/20/07,153.58,153.58,150.96,151.14,0,3.34,0.23,1.5308,1.7224,0.95,15.62,1.5,0.97,0.04,A,1.41,13.77,51.5251,14.61,-1.7141,55314522210,-2.2616,7,6,20,3
6/21/07,151.08,152.11,150.25,151.98,0,3.35,0.23,1.5638,1.7195,0.93,15.75,1.16,0.98,0.04,A,1.17,13.74,51.4667,13.75,-1.1578,56316507187,-0.1693,7,6,21,4
6/22/07,151.52,151.77,149.85,150.55,1,3.36,0.23,1.6204,1.7153,0.97,15.99,0.63,0.99,0.05,A,1.13,13.77,46.1403,13.3,-3.4438,55205699187,-2.6214,7,6,22,5
6/25/07,150.24,151.25,149.02,149.83,1,3.37,0.23,1.6813,1.7119,1.01,16.11,0.19,1.0,0.05,A,1.14,13.78,37.996,13.39,-4.8832,53980630474,-5.0656,7,6,25,1
6/26/07,150.21,150.46,148.28,148.29,1,3.38,0.23,1.7312,1.7085,1.05,16.51,0.55,1.0,0.06,A,1.12,13.78,28.9413,13.8,-5.5609,53035617651,-6.5205,7,6,26,2
6/27/07,148.13,150.57,148.06,150.4,1,3.38,0.23,1.8091,1.7037,0.97,15.91,0.13,0.99,0.07,A,1.09,13.86,27.6514,13.35,-2.4006,54523593013,-2.9483,7,6,27,3
6/28/07,150.38,151.41,149.67,150.38,1,3.38,0.23,1.8022,1.698,0.97,15.85,0.32,1.0,0.07,A,1.04,13.86,28.324,12.68,-1.3831,54598048189,-2.628,7,6,28,4
6/29/07,150.9,151.65,149.15,150.43,1,3.38,0.23,1.872,1.6931,0.99,16.34,-0.49,0.99,0.08,A,1.03,13.86,29.2615,12.01,-1.0366,54266640189,-3.1979,7,6,29,5
7/2/07,150.87,151.92,150.77,151.79,0,3.38,0.23,1.8338,1.6884,0.96,16.14,0.19,0.99,0.08,A,1.11,13.94,36.548,11.83,1.9673,55626807390,0.4466,7,7,2,1
7/3/07,152.18,152.5,151.99,152.34,0,3.38,0.23,1.7214,1.6833,0.98,16.07,0.25,0.98,0.09,A,1.12,13.94,49.382,12.0,2.8138,55900882323,1.3126,7,7,3,2
7/5/07,152.4,152.56,151.63,152.18,0,3.38,0.23,1.6423,1.6777,0.96,16.19,0.37,0.99,0.09,A,0.96,13.94,59.7573,12.0,1.9089,55896434864,0.8568,7,7,5,4
7/6/07,152.38,153.17,151.93,152.98,0,3.38,0.23,1.602,1.671,0.95,16.08,0.44,0.98,0.09,A,0.96,13.94,69.818,12.29,2.5535,56689771944,2.6487,7,7,6,5
7/9/07,153.16,153.36,152.62,153.1,0,3.38,0.23,1.5158,1.6636,0.94,16.18,0.69,0.97,0.1,A,0.85,13.94,77.3635,12.64,2.388,56683983609,1.9784,7,7,9,1
7/10/07,152.29,152.61,150.77,150.92,1,3.38,0.24,1.5972,1.6551,1.01,16.71,0.06,1.0,0.11,A,1.03,14.12,75.3096,11.94,-0.6617,55012404276,-2.035,7,7,10,2
7/11/07,150.75,152.05,150.52,151.99,0,3.37,0.24,1.5905,1.6475,0.98,16.74,-0.12,0.99,0.11,A,0.93,14.16,74.7873,11.4,-0.3157,55617229881,-0.6839,7,7,11,3
7/12/07,152.37,154.75,152.34,154.39,0,3.37,0.24,1.7075,1.6421,0.95,16.64,0.24,0.99,0.12,A,0.95,14.16,81.0717,11.66,1.8935,56863824881,2.8863,7,7,12,4
7/13/07,154.57,155.46,154.39,154.85,0,3.37,0.24,1.6437,1.6391,0.93,16.85,0.42,0.98,0.12,A,0.94,14.16,85.8038,11.97,1.7271,57272484255,3.1803,7,7,13,5
7/16/07,154.99,155.53,154.58,154.83,0,3.37,0.24,1.5743,1.6385,0.95,17.05,0.12,0.98,0.13,A,0.94,14.16,84.2787,11.54,-0.35,56674100548,0.9458,7,7,16,1
7/17/07,154.93,155.48,154.68,154.75,0,3.37,0.24,1.4969,1.6398,0.95,17.21,0.59,0.98,0.13,A,0.91,14.16,80.8444,10.83,-1.1828,56289292157,-0.3658,7,7,17,2
7/18/07,154.23,154.8,153.3,154.47,0,3.38,0.24,1.4972,1.6427,0.94,17.76,0.46,0.98,0.13,A,0.92,14.16,74.3555,10.44,-2.4377,55640620876,-1.8225,7,7,18,3
7/19/07,155.2,155.53,154.75,155.07,0,3.38,0.24,1.4535,1.6484,0.93,17.93,0.46,0.97,0.14,A,0.92,14.12,73.0183,9.78,-0.9811,56095913833,-0.8824,7,7,19,4
7/20/07,154.89,154.99,152.83,153.5,0,3.38,0.24,1.5321,1.653,0.97,18.29,0.34,0.97,0.14,A,1.15,14.16,64.315,9.93,-3.5291,54607732833,-4.7874,7,7,20,5
7/23/07,154.18,154.72,153.3,153.97,1,3.38,0.24,1.5209,1.6568,0.98,17.92,0.4,0.98,0.15,A,1.17,14.16,57.2571,10.14,-3.2649,54908984304,-3.7025,7,7,23,1
7/24/07,153.12,154.28,150.76,151.3,1,3.38,0.24,1.7208,1.6581,1.01,18.87,1.63,0.96,0.16,A,1.22,14.16,42.9428,11.46,-6.7225,53199263304,-7.7212,7,7,24,2
7/25/07,152.02,152.39,150.25,151.61,1,3.38,0.24,1.7628,1.657,1.0,18.58,0.33,0.98,0.17,A,1.21,14.2,32.2071,12.92,-6.6647,52917874063,-7.2818,7,7,25,3
7/26/07,150.19,150.8,146.39,148.02,1,3.37,0.24,2.1085,1.6534,1.09,19.81,0.98,0.98,0.18,A,1.28,14.23,24.1553,15.11,-9.6603,50479464063,-10.7805,7,7,26,4
7/27/07,148.21,148.87,145.05,145.11,1,3.36,0.24,2.2796,1.6495,1.14,19.51,-0.25,1.01,0.19,A,1.36,14.28,18.1165,17.46,-10.0196,49065723063,-12.5032,7,7,27,5
7/30/07,145.93,147.81,145.29,147.38,1,3.34,0.24,2.3217,1.6439,1.08,19.2,-0.05,1.01,0.21,A,1.59,14.3,15.6442,19.04,-7.1382,50096547063,-8.203,7,7,30,1
7/31/07,148.33,149.46,145.04,145.72,1,3.32,0.24,2.5315,1.6375,1.1,20.94,-0.62,0.99,0.23,A,1.59,14.35,12.5879,20.66,-6.7225,48894951063,-9.7413,7,7,31,2
8/1/07,145.18,147.01,143.95,146.43,1,3.29,0.24,2.5844,1.6304,1.1,20.8,-1.1,1.03,0.24,A,1.64,14.37,9.4409,22.3,-6.2809,49022609063,-8.0298,7,8,1,3
8/2/07,146.76,147.76,145.26,147.6,1,3.27,0.24,2.5759,1.6226,1.04,20.52,-0.82,1.01,0.26,A,1.68,14.42,9.4117,23.11,-3.6498,49694273460,-5.7132,7,8,2,4
8/3/07,147.28,147.58,143.2,143.8,1,3.23,0.24,2.7583,1.6168,1.11,21.57,-0.87,1.03,0.28,A,1.83,14.47,7.0588,24.53,-6.1927,47809381460,-9.2288,7,8,3,5
8/6/07,144.21,146.83,142.53,146.21,1,3.19,0.24,2.9125,1.6146,1.06,21.3,0.09,1.03,0.29,A,1.98,14.56,5.7829,25.69,-4.6803,48803064460,-5.5734,7,8,6,1
8/7/07,145.94,149.0,145.23,147.77,1,3.15,0.24,2.9982,1.6145,1.05,20.27,0.2,1.0,0.31,A,1.98,14.64,5.8216,26.43,-2.9998,49477984460,-3.0859,7,8,7,2
8/8/07,148.41,150.59,147.34,149.83,1,3.11,0.24,3.0234,1.6174,1.05,19.93,-0.05,1.02,0.32,A,2.05,14.77,8.7681,26.16,-0.1682,50810177460,0.1175,7,8,8,3
8/9/07,147.43,148.95,145.29,145.39,1,3.07,0.24,3.1751,1.6229,1.08,22.28,-0.4,1.03,0.34,A,2.05,14.8,7.092,26.58,-2.6314,48853579460,-3.2272,7,8,9,4
8/10/07,144.39,146.5,143.12,144.71,1,3.02,0.24,3.1956,1.6292,1.11,23.04,-0.82,1.03,0.36,A,1.93,15.09,5.319,27.22,-3.061,48484707197,-3.018,7,8,10,5
8/13/07,146.5,146.89,145.02,145.23,1,2.98,0.24,3.094,1.6334,1.13,21.63,0.46,1.07,0.38,A,1.87,15.13,3.9892,27.84,-2.3966,48553027797,-2.2279,7,8,13,1
8/14/07,145.7,146.06,142.72,143.01,1,2.92,0.23,3.1186,1.6374,1.13,22.18,-0.76,1.1,0.41,A,1.88,15.23,2.9919,29.14,-5.3188,47062551797,-5.8264,7,8,14,2
8/15/07,142.72,144.46,140.62,141.04,1,2.86,0.23,3.1908,1.6408,1.16,22.31,-2.21,1.13,0.44,A,1.88,15.31,2.2439,30.86,-7.4791,45598514797,-8.4115,7,8,15,3
8/16/07,139.79,142.94,137.0,142.1,1,2.8,0.23,3.4657,1.6439,1.14,22.91,0.31,1.19,0.47,A,1.87,15.6,1.683,32.63,-7.1305,45227188797,-7.5061,7,8,16,4
8/17/07,145.5,145.81,141.39,144.71,1,2.74,0.23,3.5611,1.644,1.15,22.66,0.18,1.17,0.5,A,1.75,15.74,5.5361,32.67,-1.9525,47240551797,-2.0115,7,8,17,5
8/20/07,145.17,145.47,143.29,144.64,1,2.67,0.23,3.423,1.6406,1.13,21.99,-0.5,1.11,0.52,A,1.65,15.78,9.6117,32.35,-0.2292,47397399889,-1.0389,7,8,20,1
8/21/07,144.6,145.97,144.14,144.93,1,2.61,0.23,3.2637,1.6348,1.12,21.63,-0.46,1.1,0.55,A,1.59,15.88,15.3445,31.66,1.2937,47756601373,0.4165,7,8,21,2
8/22/07,146.01,146.8,145.33,146.65,1,2.54,0.23,3.1243,1.6274,1.08,21.08,-0.43,1.03,0.56,A,1.55,16.6,24.5221,30.01,4.518,49290504863,3.9924,7,8,22,3
8/23/07,147.34,147.65,145.61,146.52,1,2.48,0.23,3.0159,1.6188,1.07,21.06,-0.24,1.05,0.57,A,1.13,16.72,35.5047,28.47,4.3023,49214237259,3.5731,7,8,23,4
8/24/07,146.48,148.33,146.28,148.33,1,2.42,0.23,2.9193,1.6104,1.02,20.59,-0.24,1.03,0.58,A,1.17,17.24,49.9646,26.67,6.7923,50487646740,6.8158,7,8,24,5
8/27/07,147.85,148.33,146.73,146.95,1,2.36,0.23,2.7874,1.6027,1.06,20.83,0.0,1.07,0.59,A,1.23,17.32,56.6455,25.13,4.1397,49625836812,3.6011,7,8,27,1
8/28/07,146.16,146.25,143.46,143.72,1,2.3,0.23,2.8576,1.5959,1.05,21.58,-0.92,1.12,0.6,A,1.32,17.36,54.3034,24.6,0.2912,47720889548,-1.0839,7,8,28,2
8/29/07,144.37,146.74,143.96,146.54,1,2.23,0.22,2.8739,1.5905,1.03,21.51,0.33,1.08,0.61,A,1.31,18.15,59.7372,23.08,4.1133,49572207703,3.8945,7,8,29,3
8/30/07,145.45,147.19,145.31,146.15,1,2.17,0.22,2.7745,1.5854,1.07,21.61,-0.32,1.08,0.62,A,1.32,18.34,61.8859,21.9,2.9008,48860295647,1.7343,7,8,30,4
8/31/07,147.65,148.5,146.83,147.59,1,2.11,0.22,2.732,1.5801,1.04,21.49,-0.19,1.06,0.63,A,1.23,18.99,70.9235,20.78,6.2837,50525021648,5.8306,7,8,31,5
9/4/07,147.45,149.98,147.4,149.08,1,2.06,0.22,2.7168,1.5769,1.03,21.03,-0.24,1.04,0.64,A,1.25,19.12,78.1926,20.19,7.5933,51696982322,8.0605,7,9,4,2
9/5/07,148.2,148.36,147.0,147.79,1,2.0,0.22,2.6532,1.5733,1.06,21.3,-0.28,1.08,0.66,A,1.3,19.29,79.7471,19.05,4.5854,50357805372,3.9912,7,9,5,3
9/6/07,147.95,148.61,147.12,148.13,1,1.95,0.22,2.5368,1.5677,1.04,21.2,0.09,1.08,0.67,A,1.26,19.49,83.1209,18.28,5.3578,50908775688,5.0868,7,9,6,4
9/7/07,146.48,146.89,145.26,146.07,1,1.9,0.22,2.5702,1.5597,1.07,21.75,-1.05,1.11,0.68,A,1.33,19.52,80.8222,17.09,2.1105,49071932084,0.4963,7,9,7,5
9/10/07,146.52,146.72,144.33,145.79,1,1.85,0.22,2.5521,1.5507,1.08,21.8,-1.09,1.13,0.69,A,1.26,20.21,77.1151,16.26,0.893,48371427222,-1.1313,7,9,10,1
9/11/07,146.24,147.7,146.13,147.49,1,1.8,0.22,2.4879,1.5399,1.07,21.41,-0.6,1.1,0.7,A,1.28,20.41,78.3508,15.3,3.1563,49814298338,2.5257,7,9,11,2
9/12/07,147.29,148.44,146.98,147.87,1,1.75,0.22,2.3851,1.5272,1.06,21.6,-1.1,1.11,0.71,A,1.01,20.51,78.1961,14.24,2.2642,49612033075,1.7953,7,9,12,3
9/13/07,148.55,149.45,148.2,148.91,1,1.7,0.22,2.3046,1.5132,1.06,21.3,-0.51,1.12,0.73,A,0.85,20.62,79.5387,13.48,2.8911,50553707969,3.9169,7,9,13,4
9/14/07,147.96,149.09,147.74,148.9,1,1.66,0.22,2.2092,1.4965,1.06,21.38,-0.65,1.11,0.74,A,0.84,20.8,81.4233,12.91,3.0921,50808697149,4.104,7,9,14,5
9/17/07,148.31,148.65,147.63,148.1,1,1.62,0.22,2.1152,1.4758,1.09,21.58,-0.41,1.13,0.76,A,0.82,21.14,77.2444,12.15,0.9866,50093841582,1.5917,7,9,17,1
9/18/07,148.83,152.5,148.13,152.46,0,1.58,0.22,2.3437,1.4524,0.99,20.82,0.54,1.03,0.77,A,1.14,21.14,82.9333,12.23,4.9067,51630639582,6.0886,7,9,18,2
9/19/07,153.41,154.39,152.71,153.36,0,1.55,0.22,2.3023,1.4284,0.99,20.21,0.45,1.0,0.78,A,1.08,21.14,87.2,12.66,5.7615,52535101493,6.8934,7,9,19,3
9/20/07,153.34,153.43,152.11,152.28,1,1.52,0.22,2.2041,1.4063,1.0,20.24,0.6,1.03,0.79,A,1.13,21.14,85.3814,12.41,3.0075,51736342039,3.9893,7,9,20,4
9/21/07,152.71,153.12,151.74,151.97,1,1.49,0.22,2.1217,1.3883,0.95,19.61,0.1,1.02,0.79,A,1.0,21.14,87.0651,12.49,3.822,52647895363,4.9836,7,9,21,5
9/24/07,152.42,152.82,151.36,151.69,1,1.47,0.22,2.0555,1.3747,0.99,19.5,0.31,1.02,0.8,A,1.0,21.14,85.6002,12.21,2.2194,51983279367,2.7183,7,9,24,1
9/25/07,150.81,151.66,150.47,151.39,1,1.45,0.22,1.972,1.3623,0.96,19.5,0.1,1.03,0.8,A,0.98,21.14,82.2385,11.66,1.0216,51637224584,1.4911,7,9,25,2
9/26/07,152.25,152.77,151.39,152.19,1,1.43,0.22,1.9128,1.3525,0.93,19.22,0.21,1.02,0.8,A,0.98,21.14,83.4033,11.57,2.3407,52412020769,2.9526,7,9,26,3
9/27/07,152.91,153.1,152.19,153.09,1,1.42,0.22,1.8125,1.344,0.93,19.1,-0.1,1.02,0.8,A,0.98,21.14,87.5524,11.93,3.6377,53040763420,4.0192,7,9,27,4
9/28/07,152.85,153.19,151.98,152.58,1,1.41,0.22,1.7523,1.3371,0.97,19.33,0.26,1.02,0.81,A,0.99,21.14,88.9838,12.08,2.5791,52609700287,2.3123,7,9,28,5
10/1/07,152.6,154.75,152.5,154.3,0,1.4,0.22,1.802,1.3335,0.96,19.41,0.47,1.0,0.81,A,0.98,21.14,91.7379,12.87,4.6827,54017015410,4.8787,7,10,1,1
10/2/07,154.61,154.65,153.81,154.09,0,1.4,0.22,1.7058,1.3346,0.96,19.53,-0.05,1.01,0.82,A,0.54,21.14,93.8034,13.79,4.7345,54298978707,4.682,7,10,2,2
10/3/07,153.81,154.41,153.01,153.78,0,1.39,0.22,1.6752,1.3374,0.96,19.84,0.35,1.01,0.82,A,0.52,21.14,92.2354,14.16,2.7641,53783569488,2.6328,7,10,3,3
10/4/07,154.11,154.26,153.59,154.02,0,1.4,0.22,1.5747,1.3409,0.95,19.87,0.35,1.01,0.83,A,0.46,21.14,94.0321,14.81,3.4221,54132033571,2.9996,7,10,4,4
10/5/07,155.03,156.1,154.63,155.85,0,1.4,0.22,1.6252,1.3447,0.92,19.28,0.79,1.0,0.83,A,0.54,21.14,95.5241,16.01,5.2935,55539681557,5.7647,7,10,5,5
10/8/07,155.39,155.49,154.77,155.02,0,1.41,0.22,1.5707,1.3476,0.94,19.46,0.73,1.0,0.83,A,0.58,21.14,93.5085,16.49,2.8744,54944050237,2.6485,7,10,8,1
10/9/07,155.6,156.5,155.03,156.48,0,1.42,0.22,1.5616,1.3518,0.91,19.05,1.44,0.98,0.83,A,0.6,21.14,95.1314,17.41,4.213,55969162196,4.5392,7,10,9,2
10/10/07,156.04,156.44,155.41,156.22,0,1.43,0.22,1.5125,1.3578,0.91,19.35,1.0,0.96,0.84,A,0.61,21.14,95.8279,18.15,3.1951,55789896107,3.1972,7,10,10,3
10/11/07,156.93,157.52,154.54,155.47,0,1.45,0.22,1.6592,1.3636,0.96,19.81,0.87,1.0,0.84,A,0.64,21.14,93.8309,18.35,1.4012,55366360701,1.6764,7,10,11,4
10/12/07,155.46,156.35,155.27,156.33,0,1.47,0.22,1.6013,1.3706,0.93,19.79,1.07,0.98,0.85,A,0.62,21.14,94.8333,18.84,2.1399,55843601151,2.3912,7,10,12,5
10/15/07,156.27,156.36,153.94,155.01,0,1.49,0.22,1.6832,1.3772,0.94,20.53,0.34,0.99,0.86,A,0.63,21.14,90.7736,18.38,-0.5597,54718474672,-0.8078,7,10,15,1
10/16/07,154.41,154.52,153.47,153.78,0,1.51,0.22,1.6689,1.3812,0.94,21.15,-0.28,1.01,0.87,A,0.68,21.14,79.9401,17.17,-2.8115,53501582627,-3.7007,7,10,16,2
10/17/07,154.98,155.09,152.47,154.25,0,1.53,0.22,1.764,1.3839,0.91,21.23,0.14,0.99,0.87,A,0.68,21.14,72.2721,16.11,-2.4325,53483224066,-3.469,7,10,17,3
10/18/07,153.45,154.19,153.08,153.69,0,1.55,0.22,1.7046,1.3863,0.91,21.3,0.43,0.98,0.87,A,0.69,21.14,66.3369,15.1,-2.3189,53372005964,-3.4655,7,10,18,4
10/19/07,153.09,156.48,149.66,149.67,1,1.56,0.22,2.2161,1.3898,0.99,21.74,-0.55,1.03,0.89,A,0.92,21.16,52.2969,15.03,-5.4752,51797788964,-7.6194,7,10,19,5
10/22/07,148.86,150.76,148.66,150.54,0,1.58,0.22,2.2045,1.3931,1.01,21.76,-0.55,1.0,0.9,A,0.96,21.16,43.1682,14.78,-4.331,52251932148,-5.7719,7,10,22,1
10/23/07,151.46,151.95,150.25,151.76,0,1.59,0.21,2.1541,1.3958,0.97,21.59,0.42,0.98,0.91,A,0.94,21.16,41.3081,13.86,-2.0865,53080877571,-3.2935,7,10,23,2
10/24/07,151.21,151.74,148.84,151.48,0,1.6,0.21,2.2306,1.3971,0.98,21.55,-0.05,1.0,0.91,A,0.94,21.16,34.0804,13.44,-3.1392,52725402571,-4.0965,7,10,24,3
10/25/07,151.65,152.29,149.88,151.84,0,1.61,0.21,2.2486,1.398,0.99,21.63,0.14,1.0,0.92,A,0.95,21.16,28.3198,13.09,-2.8784,52613605547,-3.8257,7,10,25,4
10/26/07,153.06,153.62,151.9,153.62,0,1.62,0.21,2.2017,1.3994,0.96,21.3,0.14,0.99,0.93,A,1.02,21.16,31.4702,12.46,-0.2054,54272953899,-0.0526,7,10,26,5
10/29/07,153.93,154.44,153.55,154.13,0,1.63,0.21,2.0706,1.3984,0.97,21.22,-0.19,0.99,0.94,A,1.01,21.16,36.3908,12.16,0.549,54923599475,1.3558,7,10,29,1
10/30/07,153.45,153.75,152.87,153.06,0,1.64,0.21,1.9895,1.3983,0.99,21.74,-0.14,1.0,0.95,A,1.01,21.16,36.2507,11.39,-0.8009,54072122991,-0.8928,7,10,30,2
10/31/07,153.98,155.27,152.84,154.65,0,1.65,0.21,2.0335,1.399,0.95,20.98,0.29,0.97,0.95,A,1.05,21.16,43.5098,11.48,1.5399,55643023409,1.9992,7,10,31,3
11/1/07,153.29,153.41,150.59,151.03,0,1.66,0.21,2.2362,1.3996,1.03,22.09,-0.85,1.02,0.96,A,1.25,21.41,37.5958,11.04,-2.3048,54113835409,-2.8076,7,11,1,4
11/2/07,151.53,152.0,149.21,151.2,0,1.67,0.21,2.2916,1.4011,0.99,23.06,0.13,1.0,0.97,A,0.96,21.48,32.1963,10.73,-2.3391,53762555828,-3.0942,7,11,2,5
11/5/07,149.64,151.16,148.97,150.05,0,1.67,0.21,2.2854,1.4019,1.01,23.64,-0.46,1.01,0.99,A,0.98,21.5,24.1472,11.22,-4.6224,52349888743,-5.3817,7,11,5,1
11/6/07,150.86,152.11,149.9,152.07,0,1.67,0.21,2.2779,1.4016,0.96,23.18,0.09,0.99,1.0,A,1.03,21.5,21.9454,11.13,-2.587,53487086523,-2.5324,7,11,6,2
11/7/07,150.44,151.13,147.55,147.91,1,1.67,0.2,2.5021,1.4018,1.05,24.63,-0.76,1.02,1.01,A,1.27,21.63,16.4591,12.12,-6.2511,52051203523,-6.5722,7,11,7,3
11/8/07,147.99,148.4,145.07,147.16,1,1.67,0.2,2.5849,1.4028,1.03,24.35,-0.68,1.03,1.03,A,1.27,21.68,12.3443,13.08,-5.5078,52120230523,-5.4813,7,11,8,4
11/9/07,145.69,147.54,144.89,145.14,1,1.66,0.2,2.5914,1.4055,1.05,25.0,-1.69,1.05,1.05,A,1.21,21.92,9.2582,14.48,-6.8912,51396309523,-6.668,7,11,9,5
11/12/07,145.21,146.61,143.7,143.7,1,1.64,0.2,2.6233,1.4094,1.14,25.03,-1.98,1.06,1.07,A,1.17,22.22,6.9437,16.12,-7.5131,50467326079,-7.2419,7,11,12,1
11/13/07,145.37,148.31,145.22,148.08,0,1.62,0.2,2.8219,1.4163,0.98,24.33,-0.2,1.02,1.08,A,1.51,22.22,11.2064,16.4,-3.1653,51890396079,-1.7928,7,11,13,2
11/14/07,149.22,149.4,146.78,147.67,1,1.6,0.19,2.8017,1.4244,1.01,24.2,-1.41,1.04,1.1,A,1.46,22.33,12.2648,16.92,-3.7021,51224729151,-2.6758,7,11,14,3
11/15/07,146.57,147.49,144.52,145.54,1,1.58,0.19,2.8366,1.4336,1.02,24.77,-2.72,1.08,1.12,A,1.37,22.62,9.1986,18.0,-5.7671,50331287151,-5.2265,7,11,15,4
11/16/07,146.31,146.47,144.57,145.79,1,1.55,0.19,2.7429,1.4442,0.96,25.43,-0.81,1.04,1.13,A,1.38,22.69,6.8989,19.09,-5.2307,50496537965,-4.0634,7,11,16,5
11/19/07,145.28,145.36,143.19,143.76,1,1.52,0.19,2.7286,1.4559,1.01,26.1,-0.49,1.03,1.15,A,1.4,22.77,5.1742,20.72,-7.5028,49176387965,-7.2643,7,11,19,1
11/20/07,144.02,145.53,142.11,144.64,1,1.48,0.19,2.7978,1.4689,0.95,25.86,-1.07,1.01,1.17,A,1.33,23.0,3.8807,22.23,-6.2198,48982360983,-6.3201,7,11,20,2
11/21/07,143.08,143.91,141.67,141.68,1,1.44,0.18,2.815,1.4838,0.98,26.17,0.11,1.02,1.18,A,1.23,23.06,2.9105,24.03,-7.2951,47901357983,-8.5619,7,11,21,3
